track_index,artist,track,download_success,error_log,node_processed
28476,Electrelane,After The Call,True,Success,5
28477,Death Cab For Cutie,Army Corps Of Architects,True,Success,5
28478,Death Cab For Cutie,California,True,Success,5
28479,Jesu,Star,True,Success,5
28480,Jet,Come On Come On,True,Success,5
28481,Jet,Eleanor,True,Success,5
28482,Crystal Kay,Reeewind!,True,Success,5
28483,Roxy Music,Both Ends Burning,True,Success,5
28484,Noir Désir,L'Appartement,True,Success,5
28485,Jimi Hendrix,Bleeding Heart,True,Success,5
28486,Nofx,Linoleum,True,Success,5
28487,Jim Noir,I Me You I'M Your,True,Success,5
28488,Jenny Lewis,The Next Messiah,True,Success,5
28489,Jenny Lewis,Bad Man'S World,True,Success,5
28490,Nuspirit Helsinki,Honest,True,Success,5
28491,Jefferson Airplane,Comin' Back To Me,True,Success,5
28492,Lady Sovereign,My England,True,Success,5
28493,Lady Sovereign,Those Were The Days,True,Success,5
28494,The Shangri-Las,Leader Of The Pack,True,Success,5
28495,The Shins,A Call To Apathy,True,Success,5
28496,Babyshambles,Sedative,True,Success,5
28497,Cannibal Corpse,The Time To Kill Is Now,True,Success,5
28498,Snow Patrol,Never Gonna Fall In Love Again,True,Success,5
28499,U2,Babyface,True,Success,5
28500,Dethklok,Thunderhorse,True,Success,5
28501,Stereophonics,Vegas Two Times,True,Success,5
28502,Stereophonics,Madame Helga,True,Success,5
28503,Black Sabbath,The Sign Of The Southern Cross,True,Success,5
28504,Bonde Do Rolê,Office Boy,True,Success,5
28505,Black Sabbath,Lonely Is The Word,True,Success,5
28506,The Shortwave Set,Is It Any Wonder,True,Success,5
28507,Lamb Of God,A Warning,True,Success,5
28508,Happysad,Tak Się Boję,True,Success,5
28509,Cloud Cult,Living On The Outside Of Your Skin,True,Success,5
28510,Hard-Fi,I Close My Eyes,True,Success,5
28511,Underworld,Holding The Moth,True,Success,5
28512,Underworld,Glam Bucket,True,Success,5
28513,Erasure,Chorus,True,Success,5
28514,Oceansize,Meredith,True,Success,5
28515,Oasis,Sad Song,True,Success,5
28516,The Ditty Bops,Sister Kate,True,Success,5
28517,Hank Williams Iii,My Drinkin Problem,True,Success,5
28518,Hanson,Penny And Me,True,Success,5
28519,Prince,Take Me With U,True,Success,5
28520,Amon Amarth,The Last With Pagan Blood,True,Success,5
28521,Hanne Hukkelberg,Do Not As I Do,True,Success,5
28522,Ween,Freedom Of '76,True,Success,5
28523,Prince,Erotic City,True,Success,5
28524,Danny Elfman,Ice Dance,True,Success,5
28525,The Shins,Eating Styes From Elephants' Eyes,True,Success,5
28526,:Wumpscut:,Rush,True,Success,5
28527,Michael Jackson,Can'T Let Her Get Away,True,Success,5
28528,Lamb,Less Than Two,True,Success,5
28529,Lali Puna,Left Handed,True,Success,5
28530,Lali Puna,Together In Electric Dreams,True,Success,5
28531,The Dodos,Park Song,True,Success,5
28532,The 69 Eyes,Shadow Of Your Love,True,Success,5
28533,Belle And Sebastian,Photo Jenny,True,Success,5
28534,The Doors,Gloria,True,Success,5
28535,Equilibrium,Nordheim,True,Success,5
28536,Underoath,When The Sun Sleeps,True,Success,5
28537,Simon & Garfunkel,Fakin' It,True,Success,5
28538,Belle And Sebastian,Judy Is A Dick Slap,True,Success,5
28539,Hatebreed,Defeatist,True,Success,5
28540,The Knife,Marble House (Radio Edit),True,Success,5
28541,Ohgr,Feelin' Chicken,True,Success,5
28542,U2,Love Comes Tumbling,True,Success,5
28543,Thin Lizzy,Cowboy Song,True,Success,5
28544,Big Brother & The Holding Company,Summertime,True,Success,5
28545,The Knife,The Captain(Silent Shout Tour),True,Success,5
28546,Akufen,Skidoos,True,Success,5
28547,Akufen,Wet Floors,True,Success,5
28548,Oceansize,You Wish,True,Success,5
28549,Oasis,Let'S All Make Believe,True,Success,5
28550,Oasis,The Girl In The Dirty Shirt,True,Success,5
28551,Oasis,Champange Supernova,True,Success,5
28552,Electric Light Orchestra,Shine A Little Love,True,Success,5
28553,The Kinks,Where Have All The Good Times Gone,True,Success,5
28554,The Kissaway Trail,Smother + Evil = Hurt,True,Success,5
28555,The Knife,Jens'S Sneaking,True,Success,5
28556,ポルノグラフィティ,Melissa,True,Success,5
28557,Destroyer,Foam Hands,True,Success,5
28558,Stereophonics,Bank Holiday Monday,True,Success,5
28559,Stereolab,Metronomic Underground,True,Success,5
28560,Mgmt,Love Always Remains,True,Success,5
28561,The Sisters Of Mercy,Body Electric,True,Success,5
28562,Jedi Mind Tricks,Uncommon Valor: A Vietnam Story (Feat. R.A. The Rugged Man),True,Success,5
28563,Jedi Mind Tricks,Saviorself (Feat. Killah Priest),True,Success,5
28564,Sepultura,Beneath The Remains,True,Success,5
28565,Barbara Morgenstern,The Operator,True,Success,5
28566,Sepultura,Intro,True,Success,5
28567,The Sisters Of Mercy,More,True,Success,5
28568,Mew,Web,True,Success,5
28569,Black Sabbath,Spiral Architect,True,Success,5
28570,Mewithoutyou,I Never Said That I Was Brave,True,Success,5
28571,Backyard Babies,Idiots,True,Success,5
28572,Free On Stage Feat. Sound Players,Like In Heaven (Original Mix),True,Success,5
28573,Free The Robots,Jazzhole,True,Success,5
28574,Rush,Bastille Day,True,Success,5
28575,Cursive,Opening The Hymnal / Babies,True,Success,5
28576,Sepultura,Murder,True,Success,5
28577,Apocalyptica,Refuse/Resist,True,Success,5
28578,Frightened Rabbit,The Twist,True,Success,5
28579,Anna Ternheim,I Say No,True,Success,5
28580,Olivia Ruiz,Les Vieux Amoureux,True,Success,5
28581,Olive,You'Re Not Alone,True,Success,5
28582,Jason Mraz,Did You Get My Message?,True,Success,5
28583,Ted Leo And The Pharmacists,Walking To Do,True,Success,5
28584,Teddy Geiger,These Walls,True,Success,5
28585,Le Tigre,Mediocrity Rules,True,Success,5
28586,Le Tigre,Sixteen,True,Success,5
28587,Battlelore,Chazad-Dum Pt.2,False,yt-dlp returned no error but file was not created,5
28588,Hatebreed,Destroy Everything,True,Success,5
28589,Primal Scream,Beautiful Future,True,Success,5
28590,Prefuse 73,The Wrong Side Of Reflection,True,Success,5
28591,Pretty Girls Make Graves,Blue Lights,True,Success,5
28592,Janet Jackson,Someone To Call My Lover,True,Success,5
28593,One Day As A Lion,Wild International,True,Success,5
28594,Biffy Clyro,Mountains,True,Success,5
28595,Biffy Clyro,Now I'M Everyone,True,Success,5
28596,Methods Of Mayhem,Get Naked,True,Success,5
28597,Laurent Wolf,Wash My World,True,Success,5
28598,Metallica,Too Late Too Late,True,Success,5
28599,Dj Shadow,This Time (I'M Gonna Try It My Way),True,Success,5
28600,Dj Shadow,Transmission 1,True,Success,5
28601,Meshuggah,Neurotica,True,Success,5
28602,Metallica,53Rd & 3Rd,True,Success,5
28603,Black Tambourine,Pack You Up,True,Success,5
28604,Lene Lovich,Lucky Number,True,Success,5
28605,Melvins,Honey Bucket,True,Success,5
28606,The View,Wasted Little Djs,True,Success,5
28607,Lenny Kravitz,If You Can'T Say No,True,Success,5
28608,Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,True,Success,5
28609,Stevie Ray Vaughan And Double Trouble,Pride And Joy,True,Success,5
28610,Devendra Banhart,Tonada Yanomaminista,True,Success,5
28611,Metallica,Prince Charming,True,Success,5
28612,Small Faces,Long Agos And Worlds Apart,True,Success,5
28613,Jamiroquai,Talulah,True,Success,5
28614,Cascada,Ready For Love,True,Success,5
28615,Biffy Clyro,As Dust Dances,True,Success,5
28616,Positive K,I Got A Man,True,Success,5
28617,Portishead & Moloko,Fun For Me,True,Success,5
28618,The Vines,Mary Jane,True,Success,5
28619,The Vines,Winning Days,True,Success,5
28620,Smokey Robinson & The Miracles,Tears Of A Clown,True,Success,5
28621,Jason Mraz,Song For A Friend,True,Success,5
28622,Big Black,Bad Penny,True,Success,5
28623,Jason Mraz,If It Kills Me,True,Success,5
28624,Jason Mraz,Clockwatching,True,Success,5
28625,X-Ray Spex,I Am A Cliche,True,Success,5
28626,James Murphy & Pat Mahoney,I Need You Tonight,True,Success,5
28627,X-Ray Spex,Genetic Engineering,True,Success,5
28628,Freeland,L.I.F.E.,True,Success,5
28629,Freeland,Physical World,True,Success,5
28630,Apocalyptica,From Out Of Nowhere,True,Success,5
28631,September,Can'T Get Over (Radio Edit),True,Success,5
28632,The Band,Up On Cripple Creek,True,Success,5
28633,Led Zeppelin,Night Flight,True,Success,5
28634,65Daysofstatic,Massive Star At The End Of Its Burning Cycle,True,Success,5
28635,Leaves' Eyes,Return To Life,True,Success,5
28636,Freddie Mercury,Love Kills,True,Success,5
28637,Freak Kitchen,The Rights To You,True,Success,5
28638,Rush,Resist (Live),True,Success,5
28639,The Breeders,Mad Lucas,True,Success,5
28640,Rush,Roll The Bones,True,Success,5
28641,Rush,Scars,True,Success,5
28642,Annie,Helpless Fool For Love (Patrick Wolf Remix),True,Success,5
28643,Cut Chemist,Metrorail Thru Space,True,Success,5
28644,Beyoncé & Shakira,Beautiful Liar,True,Success,5
28645,Alanis Morissette,Wake Up,True,Success,5
28646,Orchestral Manoeuvres In The Dark,Telegraph,True,Success,5
28647,The Juliana Hatfield Three,My Sister,True,Success,5
28648,Beyoncé Knowles Featuring Jay-Z,Deja Vu (Offer Nissim Mix),True,Success,5
28649,Orchestral Manoeuvres In The Dark,Radio Waves,True,Success,5
28650,Alanis Morissette,21 Things I Want In A Lover,True,Success,5
28651,Trivium,Unrepentant,True,Success,5
28652,Sway,Hype Boys,True,Success,5
28653,Hawkwind,The Awakening,True,Success,5
28654,David Bowie,Little Wonder,True,Success,5
28655,Enya,Silver Inches,True,Success,5
28656,Weezer,Freak Me Out,True,Success,5
28657,Weezer,Cold Dark World,True,Success,5
28658,Simple Minds,I Travel,True,Success,5
28659,Epica,The Divine Conspiracy,True,Success,5
28660,Melanie C,Don'T Need This,True,Success,5
28661,Lenny Kravitz,Always On The Run,True,Success,5
28662,Megadeth,High Speed Dirt,True,Success,5
28663,Megadeth,Holy Wars,True,Success,5
28664,Megadeth,Angry Again,True,Success,5
28665,Bob Sinclar,Love Generation (Radio Edit),True,Success,5
28666,The Sonics,Have Love Will Travel,True,Success,5
28667,Lesley Gore,It'S My Party,True,Success,5
28668,Cat Stevens,Where Do The Children Play,True,Success,5
28669,Cat Stevens,Sad Lisa,True,Success,5
28670,Ozric Tentacles,Bizarre Bazaar,True,Success,5
28671,Teenagersintokyo,Very Vampyr,True,Success,5
28672,Mdfmk,Torpedoes,True,Success,5
28673,Stone Temple Pilots,Trippin' On A Hole In A Paper Heart,True,Success,5
28674,The Specials,Gangsters,True,Success,5
28675,Story Of The Year,Stereo,True,Success,5
28676,Porcupine Tree,Baby Dream In Cellophane,True,Success,5
28677,Heaven 17,(We Don'T Need This) Fascist Groove Thang,True,Success,5
28678,Cliff Martinez,Will She Come Back,True,Success,5
28679,Clinic,Pet Eunuch,True,Success,5
28680,Clinic,Dj Shangri-La,True,Success,5
28681,Clinic,The Return Of Evil Bill,True,Success,5
28682,Out Hud,How Long,True,Success,5
28683,Out Of Office,Hands Up (Vocal Mix),True,Success,5
28684,Slowdive,Miranda,True,Success,5
28685,Slowdive,Slowdive,True,Success,5
28686,Weezer,The Angel And The One,True,Success,5
28687,Weezer,The Sister Song,True,Success,5
28688,The Dresden Dolls,Christopher Lydon,True,Success,5
28689,Health,Glitter Pills,True,Success,5
28690,Clor,Stuck In A Tight Spot,True,Success,5
28691,Entwine,Frozen By The Sun,True,Success,5
28692,Velvet,Mi Amore,True,Success,5
28693,Velvet,Fix Me,True,Success,5
28694,Ryan Adams,The Sun Also Sets,True,Success,5
28695,Ryan Adams,Amy,True,Success,5
28696,Freak Kitchen,Chest Pain Waltz,True,Success,5
28697,Semisonic,Dnd,True,Success,5
28698,Meat Puppets,Lake Of Fire,True,Success,5
28699,Meat Loaf,I'D Lie For You (And That'S The Truth),True,Success,5
28700,The Books,There Is No There,True,Success,5
28701,The Books,Bonanza,True,Success,5
28702,Cypress Hill,(Rock) Superstar,True,Success,5
28703,The Books,A Little Longing Goes Away,True,Success,5
28704,Annihilator,Wicked Mystic,True,Success,5
28705,The Boomtown Rats,Rat Trap,True,Success,5
28706,The Beach Boys,Heroes And Villains,True,Success,5
28707,Fatboy Slim,I See You Baby (Groove Armada Fbs Remix),True,Success,5
28708,Alanis Morissette,Utopia,True,Success,5
28709,Jackson And His Computer Band,Fast Life,True,Success,5
28710,Cat Power,Paths Of Victory,True,Success,5
28711,Beulah,Burned By The Sun,True,Success,5
28712,Beulah,Cruel Minor Change,True,Success,5
28713,Woven Hand,Winter Shaker,True,Success,5
28714,Backyard Babies,You Tell Me You Love Me You Lie,True,Success,5
28715,Róisín Murphy,Leaving The City,True,Success,5
28716,Sting With Eric Clapton,It'S Probably Me,True,Success,5
28717,Otis Redding,Shake,True,Success,5
28718,The John Butler Trio,Ocean,True,Success,5
28719,U2,Your Blue Room,True,Success,5
28720,Sloan,Set In Motion,True,Success,5
28721,Sloan,Something'S Wrong,True,Success,5
28722,Teenagersintokyo,Robocat,True,Success,5
28723,Otis Redding,I'Ve Been Loving You Too Long,True,Success,5
28724,Frank Sinatra,The Girl From Ipanema,True,Success,5
28725,Sabaton,Attero Dominatus,True,Success,5
28726,Lifehouse,We'Ll Never Know,True,Success,5
28727,Mazzy Star,I'Ve Been Let Down,True,Success,5
28728,Mazzy Star,Look On Down From The Bridge,True,Success,5
28729,The Specials,It'S Up To You,True,Success,5
28730,Bob Dylan,Workingman'S Blues #2,True,Success,5
28731,Lifehouse,Come Back Down,True,Success,5
28732,Iron & Wine,The Sea And The Rhythm,True,Success,5
28733,Isis,Grinning Mouths,True,Success,5
28734,Isis,Carry,True,Success,5
28735,Dani,Te Doy Mi Voz (Spain),True,Success,5
28736,Frank Sinatra,Young At Heart,True,Success,5
28737,Fatboy Slim,Ya Mama,True,Success,5
28738,Seether,Fine Again,True,Success,5
28739,Frank Sinatra,The Best Is Yet To Come,True,Success,5
28740,Tori Amos,1000 Oceans,True,Success,5
28741,David Bowie,Sweet Thing (Reprise),True,Success,5
28742,Herbert,Just Once,True,Success,5
28743,Plain White T'S,A Lonely September,True,Success,5
28744,Helloween,Twilight Of The Gods,True,Success,5
28745,The Jesus And Mary Chain,Everything'S Alright When You'Re Down,True,Success,5
28746,Bettye Lavette,Little Sparrow,True,Success,5
28747,The Jam,The Modern World,True,Success,5
28748,Strapping Young Lad,Two Weeks,True,Success,5
28749,Catamenia,The Heart Of Darkness,True,Success,5
28750,J Dilla,People,True,Success,5
28751,Catamenia,The Crystal Stream,True,Success,5
28752,Poison,Can'T You See,True,Success,5
28753,Plastic Bertrand,Ca Plane Pour Moi,True,Success,5
28754,Poets Of The Fall,Overboard,True,Success,5
28755,Sinéad O'Connor,I Am Stretched On Your Grave,True,Success,5
28756,Max Richter,Sunlight,True,Success,5
28757,Matt Pond Pa,The Butcher,True,Success,5
28758,Matt Pond Pa,Closest (Look Out),True,Success,5
28759,Dixie Chicks,Bitter End,True,Success,5
28760,Tristania,Pale Enchantress,True,Success,5
28761,山根ミチル,Bad Situation,True,Success,5
28762,Limp Bizkit,It'Ll Be Ok,True,Success,5
28763,Matt Nathanson,Car Crash,True,Success,5
28764,The Jam,Mr. Clean,True,Success,5
28765,Cave In,Jupiter,True,Success,5
28766,Inxs,What You Need,True,Success,5
28767,Alestorm,Over The Seas,True,Success,5
28768,Dead Can Dance,The Song Of The Sibyl,True,Success,5
28769,Iron & Wine And Calexico,Dead Man'S Will,True,Success,5
28770,Iron & Wine And Calexico,History Of Lovers,True,Success,5
28771,The Veronicas,Everything I'M Not,True,Success,5
28772,Slipknot,Only One,True,Success,5
28773,Beulah,Hey Brother,True,Success,5
28774,P!Nk,Most Girls,True,Success,5
28775,Between The Buried And Me,Sun Of Nothing,True,Success,5
28776,The Isley Brothers,This Old Heart Of Mine (Is Weak For You),True,Success,5
28777,The Invisibles,London Zoo,True,Success,5
28778,Panic At The Disco,She'S A Handsome Woman,True,Success,5
28779,Panic At The Disco,That Green Gentleman (Things Have Changed),True,Success,5
28780,Strapping Young Lad,Antiproduct,True,Success,5
28781,Dixie Chicks,Everybody Knows,True,Success,5
28782,Max Richter,Vladimir'S Blues,True,Success,5
28783,Lil Wayne,Got Money (Feat. T-Pain),True,Success,5
28784,Strapping Young Lad,Detox,True,Success,5
28785,Röyksopp,Only This Moment (Radio Edit),True,Success,5
28786,Slick Rick,Children'S Story,True,Success,5
28787,Slipknot,Gehenna,True,Success,5
28788,Four Tet,No More Mosquitoes,True,Success,5
28789,The Beatles,All Together Now,True,Success,5
28790,Saint Etienne,Stars Above Us,True,Success,5
28791,Frank Black,Headache,True,Success,5
28792,Franco Battiato,Un'Altra Vita,True,Success,5
28793,The Black Keys,Midnight In Her Eyes,True,Success,5
28794,The Black Keys,Strange Desire,True,Success,5
28795,Barbra Streisand,Woman In Love,True,Success,5
28796,Ingrid Michaelson,Keep Breathing,True,Success,5
28797,Papa Roach,Broken Home,True,Success,5
28798,Sleater-Kinney,You'Re No Rock 'N' Roll Fun,True,Success,5
28799,Four Tet,Untangle,True,Success,5
28800,Basement Jaxx,Romeo (Acoustic Mix),True,Success,5
28801,D'Sound,Green Eyes,True,Success,5
28802,Tokyo Police Club,The Baskervilles,True,Success,5
28803,Salt-N-Pepa,Let'S Talk About Sex,True,Success,5
28804,The Enemy,You'Re Not Alone,True,Success,5
28805,Hevein,As Far As The Eye Can See,True,Success,5
28806,Tori Amos,'97 Bonnie & Clyde,True,Success,5
28807,Cky,Close Yet Far,True,Success,5
28808,Papa Roach,Dead Cell,True,Success,5
28809,Paradise Lost,Angel Tears,True,Success,5
28810,Paradise Lost,No Celebration,True,Success,5
28811,Beth Orton,Live As You Dream,True,Success,5
28812,Bob Dylan,Beyond The Horizon,True,Success,5
28813,Vast,Winter In My Heart,True,Success,5
28814,Céline Dion,The Power Of Love,True,Success,5
28815,Basshunter,Now You'Re Gone (Radio Edit),True,Success,5
28816,Iron Maiden,Gangland,True,Success,5
28817,Pain Of Salvation,People Passing By,True,Success,5
28818,Placebo,Nancy Boy (Sex Mix),True,Success,5
28819,Hevein,Breakout The Hammers,True,Success,5
28820,Within Temptation,What Have You Done,True,Success,5
28821,The Stranglers,Duchess,True,Success,5
28822,The Streets,Can'T Con An Honest John,True,Success,5
28823,Mark Ronson,God Put A Smile Upon Your Face (Feat. The Daptone Horns),True,Success,5
28824,3 Doors Down,Here Without You (Acoustic),True,Success,5
28825,3 Doors Down,Father'S Son,True,Success,5
28826,3 Doors Down,Live For Today,True,Success,5
28827,3 Doors Down,It'S Not My Time,True,Success,5
28828,Telefon Tel Aviv,Fahrenheit Far Away,True,Success,5
28829,Infected Mushroom,I Wish,True,Success,5
28830,India.Arie,Ready For Love,True,Success,5
28831,Sleater-Kinney,The Size Of Our Love,True,Success,5
28832,Dead Can Dance,Music For Vampires,True,Success,5
28833,Dead Can Dance,As The Bell Rings The Maypole Spins,True,Success,5
28834,Ingrid Michaelson,The Hat,True,Success,5
28835,Within Temptation,The Promise,True,Success,5
28836,Insomnium,At The Gates Of Sleep,True,Success,5
28837,The Hush Sound,Momentum,True,Success,5
28838,The Innocence Mission,Going Away,True,Success,5
28839,Tori Amos,Sweet Sangria,True,Success,5
28840,Ulrich Schnauss,Blumenwiese Neben Autobahn,True,Success,5
28841,Incubus,Stellar (Acoustic),True,Success,5
28842,Chapterhouse,Mesmerise,True,Success,5
28843,Charlie,Spacer Woman,True,Success,5
28844,Seeed,Respectness,True,Success,5
28845,Limp Bizkit,No Sex,True,Success,5
28846,311,Down,True,Success,5
28847,Lindsey De Paul,Sugar Me,True,Success,5
28848,Tori Amos,Time,False,ERROR: Postprocessing: Error opening output files: Invalid argument,5
28849,Bad Brains,Fearless Vampire Killers,True,Success,5
28850,Insomnium,The Day It All Came Down,True,Success,5
28851,Pantera,Hard Ride,True,Success,5
28852,Sleater-Kinney,Banned From The End Of The World,True,Success,5
28853,Sleater-Kinney,Call The Doctor,True,Success,5
28854,Wire,The Other Window,True,Success,5
28855,Wire,Start To Move,True,Success,5
28856,The Haunted,The Flood,True,Success,5
28857,Bertine Zetlitz,Abigail,True,Success,5
28858,Alice In Chains,Sunshine,True,Success,5
28859,Patti Smith,Land,True,Success,5
28860,In Flames,Cloud Connected (Club Connected Remix),True,Success,5
28861,In Flames,Dead Eternity,True,Success,5
28862,Cheap Trick,Dream Police,True,Success,5
28863,Patrick Watson,The Great Escape,True,Success,5
28864,Dead Boys,Ain'T Nothin' To Do,True,Success,5
28865,Army Of Lovers,Crucified,True,Success,5
28866,Sleater-Kinney,Little Babies,True,Success,5
28867,The Haunted,Who Will Decide,True,Success,5
28868,Live,The Dolphins Cry,True,Success,5
28869,Marvin Gaye,What'S Happening Brother,True,Success,5
28870,Alva Noto + Ryuichi Sakamoto,Logic Moon,True,Success,5
28871,City And Colour,Sometimes (I Wish),True,Success,5
28872,Tiamat,Brighter Than The Sun,True,Success,5
28873,David Bowie,Within You,True,Success,5
28874,Him,I Love You (Prelude To Tragedy),True,Success,5
28875,Ennio Morricone,A Fistful Of Dollars,True,Success,5
28876,Boards Of Canada,Nova Scotia Robots,True,Success,5
28877,Dispatch,Flying Horses,True,Success,5
28878,Supertramp,Ain'T Nobody But Me,True,Success,5
28879,Diablo,In Flesh,True,Success,5
28880,Travis,Walking In The Sun,True,Success,5
28881,Tristania,Deadlocked,True,Success,5
28882,Martha Wainwright,G.P.T.,True,Success,5
28883,Mary J. Blige,Just Fine,True,Success,5
28884,The Stone Roses,What The World Is Waiting For,True,Success,5
28885,Lollobrigida Feat Una Bitcharka Na Travi,Lollobrigida Incorporated,False,yt-dlp returned no error but file was not created,5
28886,Mark Lanegan,Methamphetamine Blues,True,Success,5
28887,Maroon 5,Back At Your Door,True,Success,5
28888,2Pac,Dear Mama,True,Success,5
28889,Diana King,Shy Guy,True,Success,5
28890,Alter Ego,Rocker (Dub Mix),True,Success,5
28891,Him,Please Don'T Let It Go,True,Success,5
28892,Fear Factory,Bite The Hand That Bleeds,True,Success,5
28893,Aphex Twin,Iz-Us,True,Success,5
28894,Fort Minor,Get Me Gone,True,Success,5
28895,The Black Heart Procession,Tropics Of Love,True,Success,5
28896,The Black Ghosts,Face (The Teenagers Remix),True,Success,5
28897,Aphex Twin,Kesson Daslef,True,Success,5
28898,Martha And The Vandellas,Jimmy Mack,True,Success,5
28899,Ll Cool J,Control Myself,True,Success,5
28900,Chemistry,You Go Your Way,True,Success,5
28901,Chemistry,Solid Dream,True,Success,5
28902,The Black Crowes,My Morning Song,True,Success,5
28903,Saosin,3Rd Measurement In C,True,Success,5
28904,Forgotten Boys,Bla Bla Bla,True,Success,5
28905,Forgotten Boys,Watching Over You,True,Success,5
28906,Basement Jaxx,Broken Dreams,True,Success,5
28907,Basement Jaxx,Intro,True,Success,5
28908,The Goo Goo Dolls,Lazy Eye,True,Success,5
28909,Iliketrains,We All Fall Down,True,Success,5
28910,Bad Company,Bad Company,True,Success,5
28911,Patrick Wolf,X,True,Success,5
28912,Imogen Heap,Useless,True,Success,5
28913,Patrick Wolf,Vulture,True,Success,5
28914,The Goo Goo Dolls,We'Ll Be Here (When You'Re Gone),True,Success,5
28915,Alice In Chains,God Smack,True,Success,5
28916,Sublime,Scarlet Begonias,True,Success,5
28917,Los Hermanos,Retrato Pra Iaiá,True,Success,5
28918,Mariah Carey,Say Somethin' (Morales Edit),True,Success,5
28919,Los Lobos,La Bamba,True,Success,5
28920,Blur,Jets,True,Success,5
28921,Avenged Sevenfold,Sidewinder,True,Success,5
28922,Anthrax,Antisocial,True,Success,5
28923,Foo Fighters,Halo,True,Success,5
28924,Trio Odemira,No Reino Do Amor,True,Success,5
28925,Louis Xiv,God Killed The Queen,True,Success,5
28926,Marilyn Manson,User Friendly,True,Success,5
28927,河辺千恵子,Sakura Kiss (Tv Size),True,Success,5
28928,22-20S,Devil In Me,True,Success,5
28929,Marilyn Manson,Minute Of Decay,True,Success,5
28930,The Streets,Such A Twat,True,Success,5
28931,Sublime,We'Re Only Gonna Die For Our Arrogance,True,Success,5
28932,Pinback,Soaked,True,Success,5
28933,Hocico,Twisted Lines,True,Success,5
28934,Alicia Keys,Superwoman,True,Success,5
28935,Paul Van Dyk,Forbidden Fruit,True,Success,5
28936,Paul Van Dyk Feat. Rea Garvey,Let Go,True,Success,5
28937,Paul Van Dyk,Nothing But You,True,Success,5
28938,Iggy Pop,Mass Production,True,Success,5
28939,Iggy Pop,I'M Bored,True,Success,5
28940,Ben Harper,When It'S Good,True,Success,5
28941,Skid Row,Riot Act,True,Success,5
28942,Chuck Mangione,Feels So Good,True,Success,5
28943,Pink Floyd,03 - Time,True,Success,5
28944,Ben Kweller,I Need You Back,True,Success,5
28945,Engenheiros Do Hawaii,3X4,True,Success,5
28946,Uncle Kracker,Follow Me,True,Success,5
28947,Alphabeat,Boyfriend,True,Success,5
28948,Tom Waits,Jersey Girl,True,Success,5
28949,Anthrax,Panic,True,Success,5
28950,Lou Reed,This Magic Moment,True,Success,5
28951,Mariah Carey,Don'T Forget About Us,True,Success,5
28952,Suede,The Chemistry Between Us,True,Success,5
28953,Super Furry Animals,Zoom!,True,Success,5
28954,Lotus Plaza,What Grows?,True,Success,5
28955,Lovage,Anger Management,True,Success,5
28956,Sarah Mclachlan,Full Of Grace,True,Success,5
28957,Sarah Mclachlan,Do What You Have To Do,True,Success,5
28958,Flogging Molly,If I Ever Leave This World Alive,True,Success,5
28959,Flo Rida,Right Round (Feat. Kesha),True,Success,5
28960,The Bird And The Bee,My Fair Lady,True,Success,5
28961,Flogging Molly,Another Bag Of Bricks,True,Success,5
28962,Feeder,Insomnia,True,Success,5
28963,Sebadoh,Not Too Amused,True,Success,5
28964,Pierrot,Agitator,True,Success,5
28965,The Fiery Furnaces,Teach Me Sweetheart,True,Success,5
28966,Thao,Bag Of Hammers,True,Success,5
28967,Tori Amos,Bliss,True,Success,5
28968,Christina Aguilera,El Beso Del Final,True,Success,5
28969,Christina Aguilera,Welcome,True,Success,5
28970,Pavement,Major Leagues,True,Success,5
28971,Dir En Grey,The Fatal Believer,True,Success,5
28972,Slayer,Here Comes The Pain,True,Success,5
28973,Slayer,Live Undead,True,Success,5
28974,Iko,Prom Song,True,Success,5
28975,The Fiery Furnaces,Benton Harbor Blues,True,Success,5
28976,The Fiery Furnaces,Clear Signal From Cairo,True,Success,5
28977,The Fiery Furnaces,Inca Rag/Name Game,True,Success,5
28978,The Field,Silent,True,Success,5
28979,Thåström,Kärlek Är För Dom,True,Success,5
28980,菅野よう子,Tank!,True,Success,5
28981,Lullacry,Better Days,True,Success,5
28982,Dir En Grey,Drain Away,True,Success,5
28983,Sufjan Stevens,Chicago (Multiple Personality Disorder Version),True,Success,5
28984,Manu Chao,El Dorado 1997,True,Success,5
28985,The Sugarcubes,Sick For Toys,True,Success,5
28986,Love Is All,Untitled,True,Success,5
28987,Blind Guardian,Barbara Ann,True,Success,5
28988,Peaches,Rock The Shocker,True,Success,5
28989,Emily Haines & The Soft Skeleton,Rowboat,True,Success,5
28990,Tori Amos,Little Amsterdam,True,Success,5
28991,Tricky,Makes Me Wanna Die,True,Success,5
28992,Mandalay,Beautiful,True,Success,5
28993,The Undertones,My Perfect Cousin,True,Success,5
28994,Lucybell,Cuando Respiro En Tu Boca,True,Success,5
28995,Lucybell,A Perderse,True,Success,5
28996,Pearl Jam,Rats,True,Success,5
28997,Pearl Jam,Indifference,True,Success,5
28998,The Game,Ol' English (Produced By Hi Tek),True,Success,5
28999,Tenacious D,Karate Schnitzel,True,Success,5
29000,Tenacious D,Exploding Brains,True,Success,5
29001,Iamx,White Suburb Impressionism,True,Success,5
29002,Pavement,Summer Babe,True,Success,5
29003,The Gathering,Debris,True,Success,5
29004,Chikinki,Assassinator 13,True,Success,5
29005,Icon & The Black Roses,Remember,True,Success,5
