item_id,track_index,artist_name,track_name
7118,222272,afx,vbs.redlof.b
7119,222454,stéphane pompougnac,fog
7120,222276,e-z rollers,e-z intro
7121,222282,e-z rollers,submission
7122,222456,ajda pekkan,ilk a$kim
7123,222543,ajda pekkan,dünya dönüyor
7124,222544,ajda pekkan,03.et c'est pour toi
7125,222294,ajda pekkan,kim derdi ki
7126,222492,ajda pekkan,durdurun $u zamani
7127,222287,ajda pekkan,uzgun yuzlu dertli ak$am
7128,222289,ajda pekkan,sen bir yana
7129,222290,ajda pekkan,i̇çiyorum
7130,222291,ajda pekkan,seviyorum
7131,222293,ajda pekkan,serseri
7132,222292,ajda pekkan,sev sen de gonlunce
7133,222300,aris san,zingouala
7134,222301,aris san,oso aksizis esi
7135,222302,aris san,nina nai
7136,222325,aris san,taka takata
7137,222630,aris san,ine arga (greek)
7138,222322,aris san,mish mash
7139,222307,marc aryan,ma loulou
7140,222439,semiramis pekkan,dertlenmeyelim
7141,222315,ajda pekkan,yağmur
7142,222389,book of love,boy
7143,222320,aris san,mandubala
7144,222471,zaliha,beklenmeyen misafir
7145,222326,steve miller band,dance dance dance
7146,222409,ayferi,kiskanirim
7147,222410,ayferi,ben sana kulum
7148,222575,semiramis pekkan,ne gecti elime
7149,222530,sibel egemen,bir mevsimlik ask
7150,222336,sevtap çetinkale (i̇mamın karısı),i̇çimdeki şeytan
7151,222335,sevtap çetinkale (i̇mamın karısı),dünya bana vız gelir
7152,222412,nil burak,sus
7153,222448,arda kardeş,pis sinek
7154,222427,ajda pekkan,san karavi
7155,222494,ajda pekkan,satisfaction
7156,222516,ajda pekkan,a mes amours
7157,222395,ajda pekkan,viens pleurer dans mon coeur
7158,222517,ajda pekkan,babylone babylone
7159,222344,ajda pekkan,gençlik yılları
7160,222338,ajda pekkan,sevsen de
7161,222339,ajda pekkan,dönmem sana
7162,222340,ajda pekkan,yıllar
7163,222342,ajda pekkan,göze göz değdi bana
7164,222413,semiramis pekkan,köy düğünü
7165,222470,ayla algan,versin tanrı i̇stemeden
7166,222459,ayla algan,vermediler
7167,222347,shirley sisk,too many tears
7168,222351,ricchi e poveri,come vorrei
7169,222352,joe dolan,good looking woman
7170,222353,mark wirtz orchestra,riviera carnaval
7171,222354,salim halali,mediterraneen
7172,222374,maria tănase,aseară ți-am luat basma
7173,222394,mina & adriano celentano,si è spento il sole
7174,222487,vinicio capossela,si è spento il sole
7175,222392,marie laforêt,la plage
7176,222422,julio iglesias & diana ross,all of you
7177,222393,mireille mathieu,toi que je desire
7178,222355,marc aryan,un petit slow
7179,222357,celia cruz,¿quién será?
7180,222358,henry mancini,charade
7181,222361,tony del monaco,con l' aiuto del tuo amore
7182,222362,mireille mathieu,celui que j'aime
7183,222363,charles aznavour,je t'attends
7184,222372,esther & abi ofarim,never grow old
7185,222366,patricia carli,les mal aimés
7186,222364,shuky & aviva,signorina concertina (français 1973)
7187,222367,las grecas,que bonito aquella noche
7188,222369,nikolaou filippos,logia logia logia
7189,222370,billy vaughn,la paloma
7190,222371,dalida,el cordobes
7191,222407,nikolaou filippos,megie mele
7192,222411,ayla algan,dünya tersine dönse (ding a dong)
7193,222406,pan,bana bana
7194,222627,ayla dikmen,nereye
7195,222378,daedelus,"greatly exaggerated, our demise"
7196,222379,daedelus,the weather's secret service
7197,222380,daedelus,robotic girls are hard
7198,222623,daedelus,without words
7199,222390,sylvie vartan,abracadabra
7200,222396,marie laforêt,les vendanges de l'amour
7201,222398,marie laforêt,"marie douceur, marie colère"
7202,222400,marie laforêt,que calor la vida
7203,222401,marie laforêt,viens sur la montagne
7204,222402,marie laforêt,la bague au doigt
7205,306963,bob sinclar,my only love
7206,222431,ayferi,aşk bitmesin
7207,222416,kamuran akkor,zalimin zulmü
7208,222420,bülent ortaçgil,olmali mi olmamali mi
7209,222430,nilüfer,başıma gelenler
7210,222434,lale belkıs,senden kalan son hatira
7211,222435,niño de pura,seni beklerim öptügün yerde
7212,222436,hümeyra,sessiz gemi
7213,222491,ajda pekkan,tu pars et tu reviens
7214,222458,ajda pekkan,saklanbaç
7215,222449,sezen aksu,yaşanmamış yıllar
7216,222457,ajda pekkan,aşk oyunu
7217,222498,cansei de ser sexy,letsmakeloveand...
7218,222488,nesrin sipâhi,azize
7219,222620,ayla büyükataman,dudaklarimda arzu
7220,222505,vaya con dios,time flies
7221,222484,emel sayın,her sey bitmiştir
7222,222485,tanju okan,hasret
7223,222510,semiramis pekkan,unuttu
7224,222512,no-neck blues band,this absent-minded crisis?
7225,222513,the tiger lillies,luis miller
7226,376445,githead,they are
7227,222600,kamuran akkor,bize nazar değdi
7228,222534,emel sayın,gönül kapım açık
7229,222619,kamuran akkor,tövbeler olsun
7230,222570,alberto cortez,los ejes de mi carreta
7231,222571,atahualpa yupanqui,los ejes de mi carreta
7232,222572,şevval sam,kapıldım gidiyorum
7233,222585,hümeyra,dönülmez bir yoldayım
7234,222597,dudley and coleman,minarets and memories
7235,367482,mina,l'importante è finire
7236,222636,avus,your body (original mix)
7237,291592,hannah montana,the other side of me
7238,299805,rawthang,epilogue vip
7239,299547,girls in hawaii,casper
7240,299556,girls in hawaii,the fog
7241,299555,girls in hawaii,the ship on the sea
7242,291454,山岡晃,fears of war
7243,352348,curtis mayfield,freddy's dead
7244,306859,damone,now is the time
7245,344846,安室奈美恵,shine more
7246,299497,yonderboi,people always talk about the weather
7247,344882,shakira,objection
7248,283395,iggy pop,little know it all
7249,313956,papa roach,i devise my own demise
7250,306350,the amps,she's a girl
7251,306351,the amps,dedicated
7252,367555,afterhours,non è per sempre
7253,267925,silentium,maiden of the forest
7254,267929,silentium,solicitude
7255,267926,silentium,requiem
7256,267928,silentium,at the dawn i wept
7257,267927,silentium,with blood adorned
7258,260491,alkatraz,error
7259,260582,alkatraz,słowa prawie te same
7260,260432,moonlight,do ojca
7261,260314,kult,tabako
7262,283852,sinéad o'connor,dancing lessons
7263,283853,sinéad o'connor,daddy i'm fine
7264,283854,sinéad o'connor,'til i whisper u something
7265,283855,sinéad o'connor,hold back the night
7266,283856,sinéad o'connor,what doesn't belong to me
7267,283857,sinéad o'connor,the state i'm in
7268,375166,levellers,exodus
7269,224639,clannad,battles
7270,298621,moonspell,...of dream and drama
7271,345407,tokio hotel,spring nicht
7272,275604,remy shand,mai
7273,275590,remy shand,ripened & consumed
7274,291441,accept,the beast inside
7275,283574,gåte,bruremarsj frå jämtland
7276,283577,gåte,kara tu omna
7277,283963,seigmen,epilog
7278,344570,dj satomi,castle in the sky
7279,307054,bart b more,hyped up (bart b more remix)
7280,284100,raga rockers,aldri mer
7281,321605,carl carlton,she's a bad mama jama
7282,285097,miles davis,mood
7283,306917,vangelis,islands of the orient
7284,268051,elton john,dan dare (pilot of the future)
7285,375315,frédéric chopin,"ballade no. 1, op. 23 in g minor"
7286,283952,hagalaz' runedance,on wings of rapture
7287,376006,eagle-eye cherry,the strange
7288,375841,eagle-eye cherry,how come
7289,375623,eagle-eye cherry,the food song
7290,375691,eagle-eye cherry,if it can't be found
7291,299698,don caballero,dick suffers is furious with you
7292,237330,ween,birthday boy
7293,237331,ween,blackjack
7294,237332,ween,squelch the weasel
7295,329345,jaco pastorius,soul intro / the chicken
7296,352503,can,tv spot
7297,283680,ani difranco,out of range (acoustic)
7298,375230,pram,the way of the mongoose
7299,375211,pram,the last astronaut (andy votel mix)
7300,352622,hella,leaving the arena of anthropology
7301,352610,hella,i'm quitting the cult
7302,344843,la oreja de van gogh,vuelve
7303,229659,op:l bastards,tantor
7304,345373,mount sims,sex dimention
7305,375131,steve mcdonald,eastlander
7306,291486,queensrÿche,another rainy night (without you)
7307,314684,marty friedman,loneliness
7308,229694,freak kitchen,slap me in the face
7309,229695,freak kitchen,shithead
7310,291334,mötley crüe,confessions
7311,299853,bolt thrower,war master
7312,284299,souldrainer,reborn
7313,260570,vader,intro
7314,229735,raised fist,bleed under my pen
7315,229656,raised fist,the models on tv
7316,229657,raised fist,working on wood
7317,298656,cathedral,corpsecycle
7318,344560,dj drunken monkey,calabria
7319,344583,estima,hitmans paradise
7320,344561,gigi d'agostino,baci & abbracci
7321,299043,bloodbath,process of disillumination
7322,299044,bloodbath,slaughtering the will to live
7323,299046,bloodbath,treasonous
7324,299047,bloodbath,iesous
7325,344592,sunblock feat robin beck,first time
7326,252683,french kicks,trying whining
7327,298719,nina simone,it might as well be spring
7328,352555,carl craig,technology
7329,245348,dat politics,re-folk
7330,299604,ampop,cold facts
7331,352255,disco inferno,starbound: all burnt out & nowhere to go
7332,352217,the names,leave her to heaven
7333,299609,ampop,she
7334,352173,sparks,a big surprise
7335,380468,the meteors,mutant rock
7336,237324,cowboy junkies,a horse in the country
7337,237321,cowboy junkies,mining for gold
7338,306329,silverbullit,only gold
7339,306321,silverbullit,i promise you
7340,344760,the doors,texas radio & the big beat
7341,306966,diplo,into the sun
7342,283324,five for fighting,alright
7343,329339,steely dan,razor boy
7344,306900,faithless,mass destruction (paul jackson big weapon)
7345,299669,bark psychosis,400 winters
7346,252632,françoise hardy,san salvador
7347,314776,the selecter,they make me mad
7348,284279,cursive,"tall tales, telltales"
7349,245265,so many dynamos,how high the moon
7350,344788,hum,why i like the robins
7351,252630,paul baribeau,strawberry
7352,307191,marissa nadler & black hole infinity,no surprises
7353,329342,sidestepper,dame tu querer
7354,307206,sigur rós,untitled #2 fyrsta
7355,375439,steve vai,final guitar solo
7356,314607,ray charles,"hallelujah, i love her so"
7357,306658,eric clapton,next time you see her
7358,299256,eric clapton,motherless child
7359,299258,eric clapton,sweet home chicago
7360,229835,stan getz & joão gilberto,grandfather's waltz
7361,229837,stan getz & joão gilberto,stan's blues
7362,229838,stan getz & joão gilberto,here's that rainy day
7363,229830,stan getz & joão gilberto,rosa morena
7364,229832,stan getz & joão gilberto,bim bom
7365,283263,jamelia,stop!
7366,229705,don johnson big band,royalty
7367,229707,don johnson big band,behind 16 bars
7368,229689,rush,fly by night/in the mood
7369,229693,andré 3000,where are my panties
7370,229652,菅野よう子,shiro
7371,229704,jan hammer,crocketts theme
7372,229673,mattias ia eklundh,revenge of the bambi loving terrorist
7373,229730,catch 22,hard to impress (live)
7374,229752,quintessence,speciality
7375,229708,don johnson big band,retardson
7376,229716,karkkiautomaatti,takaisin en tuu
7377,306661,rush,o baterista
7378,229774,rush,"fear, part i: the enemy within"
7379,229725,titiyo,1989
7380,229661,initial y,everybody's warming
7381,229700,initial y,boom boom japan
7382,229671,initial y,burning up for you
7383,229675,initial y,don't stop the music
7384,229720,grand funk railroad,get it together
7385,229721,grand funk railroad,i don't have to sing the blues
7386,229775,grand funk railroad,hooked on love
7387,229722,grand funk railroad,i'm your captain/closer to home
7388,229723,grand funk railroad,in need (live)
7389,229776,grand funk railroad,heartbreaker (live)
7390,229777,grand funk railroad,mean mistreater (live)
7391,229861,long beach dub allstars,rolled up
7392,229860,long beach dub allstars,it ain't easy
7393,229780,europe,girl from lebanon
7394,229781,europe,the king will return
7395,229782,europe,more than meets the eye
7396,229783,europe,wings of tomorrow
7397,229785,europe,scream of anger
7398,306268,liekki,tähtien
7399,306267,liekki,tanssitaan
7400,306271,liekki,kulkija
7401,306224,liekki,sulka
7402,306272,liekki,ja kaunein kuu loistaa
7403,229736,carlinhos brown,alà a a
7404,229755,phil collins,we said hello goodbye
7405,229787,praxis,wake the dead
7406,229769,aphilas,aesthetics
7407,229770,aphilas,elder bros
7408,229778,aphilas,"adam's song (blink 182, aphilas remix)"
7409,229779,aphilas,the tibetan
7410,229692,fair to midland,say when
7411,229660,cmx,lapsi
7412,229682,tulenkantajat,ei hätää
7413,229664,j. karjalainen,oksakruunu
7414,229665,j. karjalainen,juomaripoika
7415,229666,j. karjalainen,sormus se kulki itteksensä
7416,229667,j. karjalainen,nancy ja sally
7417,229668,j. karjalainen,pontikkapoika
7418,229731,j. karjalainen,minun kultani kaunis on
7419,229732,j. karjalainen,hoopon joulu
7420,229733,j. karjalainen,kolmella kortilla
7421,229672,j. karjalainen,maailman matti
7422,229687,the alan parsons project,genesis ch.1. v.32
7423,229685,the alan parsons project,pyramania
7424,229686,the alan parsons project,hyper-gamma-spaces
7425,229822,j. karjalainen,paimentyttö
7426,229808,j. karjalainen,piupali paupali
7427,229809,j. karjalainen,häntä
7428,229823,j. karjalainen,"soo, soo!"
7429,229719,danzig,heart of the devil
7430,229748,carlinhos brown,o aroma da vida
7431,229749,carlinhos brown,mande um email pra mim
7432,229737,carlinhos brown,aos teus olhos
7433,229739,carlinhos brown,goodbye hello
7434,229740,carlinhos brown,marina dos mares
7435,229741,carlinhos brown,pedindo pra voltar
7436,229742,carlinhos brown,a gente ainda não sonhou
7437,229744,carlinhos brown,guaraná café
7438,229745,carlinhos brown,dia de você
7439,229746,carlinhos brown,página futuro
7440,229747,carlinhos brown,te amo família
7441,229753,random mullet,the statement
7442,229754,faith no more,das schutzenfest
7443,229762,tantric,down and out
7444,229763,tantric,the one (clean version)
7445,229765,tantric,wishing
7446,229766,tantric,something better
7447,229767,tantric,lucky one
7448,229768,tantric,the end begins
7449,229759,tantric,monopoly (clean version)
7450,229760,tantric,why don't you
7451,229761,tantric,lay
7452,229786,don drummond,occupation
7453,229789,tantric,the one
7454,229797,anal thunder,deaf or dumb?
7455,229799,anal thunder,hockey temper
7456,229790,anal thunder,29
7457,229792,anal thunder,how's my make-up?
7458,229793,anal thunder,last laugh
7459,229795,anal thunder,wave your flags
7460,229796,anal thunder,liquid face lift
7461,229851,anal thunder,the first song of the album
7462,229852,anal thunder,war on alcohol
7463,229821,plutonium 74,kaisa meni diskoon
7464,229820,spandau ballet,pleasure
7465,229824,regina,"pidä varasi, tyttö!"
7466,229828,regina,kohtaamisia kaupungissa
7467,229829,regina,pieni ystävä
7468,229831,stan getz & joão gilberto,um abraço no bonfa
7469,229833,stan getz & joão gilberto,meditation
7470,229834,stan getz & joão gilberto,o pato
7471,229836,stan getz & joão gilberto,tonight i shall sleep with a smile on my face
7472,229840,jay semko,due south theme
7473,229841,spirit of the west,bone of contention
7474,229842,jay semko,cabin music
7475,229843,sarah mclachlan,possession (piano version)
7476,229844,jay semko,horses
7477,229845,kashtin,akua tuta
7478,229846,paul gross,ride forever
7479,229847,blue rodeo,flying
7480,229848,jay semko,due south theme (short)
7481,229849,jay semko,victoria's secret
7482,229850,klaatu,calling occupants of interplanetary craft
7483,229854,regina,uusi resepti
7484,229864,buck-o-nine,nineteen
7485,229866,cherry poppin' daddies,god is a spider
7486,229867,five iron frenzy,dandelions
7487,229870,five iron frenzy,you gotta get up
7488,229869,save ferris,turn it up
7489,299177,surferosa,saturday night
7490,237348,bad cash quartet,dirty days
7491,284110,lizz wright,speak your heart
7492,345343,taylor swift,invisible
7493,314920,superdrag,wave of mutilation
7494,314573,red hot chili peppers,behind the sun (instrumental demo)
7495,307027,duke dumont,when i hear music
7496,306794,spock's beard,cakewalk on easy street
7497,307077,steve aoki,pillowface and his airplane chronicles (continuous mix) (clean version)
7498,376339,il balletto di bronzo,eh eh ah ah
7499,376343,il balletto di bronzo,ti risveglierai con me
7500,283629,vanessa-mae,devil's trill
7501,306451,barón rojo,siempre estás allí
7502,314886,kaada/patton,pitié pour mes larmes
7503,306885,fantômas,4-18-05
7504,291359,david lee roth,big trouble
7505,268125,barão vermelho,por você
7506,321630,jerry reed,east bound and down
7507,314611,elvis presley,i was the one
7508,376328,zz top,she's a heartbreaker
7509,313940,snoop dogg,intrology (feat. george clinton)
7510,245501,madlib,third ear (more)
7511,245498,madlib,the comeback (madlib)
7512,298712,m83,until the night is over
7513,283919,rockettothesky,sleeping spines
7514,283920,rockettothesky,to where it was sucked out from
7515,283921,rockettothesky,a flock of chestshire cats
7516,339730,neaera,from grief...
7517,375278,painted ship,frustration
7518,245092,verse,weather to a stone
7519,245093,verse,start a fire
7520,298714,bob marley,it's alright
7521,290970,bob marley,cheer up
7522,311078,the partisans,come clean
7523,352320,felt,september lady
7524,352342,felt,new day dawning
7525,299833,thyrfing,mimer's well
7526,299048,bloodbath,drink from the cup of heresy
7527,306623,dream theater,the great gig in the sky
7528,298594,edguy,all the clowns
7529,314603,scissor sisters,take me out (live lounge) (franz ferdinand cover)
7530,283951,sex gang children,sebastiane
7531,311042,aus-rotten,perverted patriotism
7532,260406,marilyn manson & the spooky kids,telephone (reversed charge remix)
7533,283953,the sisters of mercy,dance on glass (demo)
7534,311028,subhumans,'til the pigs come round
7535,336957,下村陽子,working together
7536,337051,下村陽子,laughter and merriment
7537,336958,下村陽子,dance of the daring
7538,306883,tweaker,crude sunlight (feat. jennifer charles)
7539,283651,splashdown,pandora
7540,283652,splashdown,presumed lost
7541,283653,splashdown,beguiled
7542,283654,splashdown,so ha
7543,283656,splashdown,deserter
7544,311001,conflict,the system maintains
7545,314270,scarling.,stapled to the mattress
7546,314271,scarling.,like a killer
7547,298554,king diamond,welcome home
7548,291072,jessica simpson,i think i'm in love with you
7549,345389,rasputina,dwarfstar
7550,260375,sunshine blind,cold from fever
7551,284347,harry gregson-williams,to aslan's camp
7552,284348,harry gregson-williams,knighting peter
7553,311104,chaos uk,you'll never own me
7554,299762,blixa bargeld,lange szene
7555,299764,blixa bargeld,auf freiem feld
7556,299768,blixa bargeld,klopfzeichen
7557,299771,blixa bargeld,küss mich wach
7558,299772,blixa bargeld,unschuld
7559,376374,the teardrop explodes,poppies in the field
7560,375130,sinéad o'connor,my special child
7561,329387,randy crawford,you might need somebody
7562,314964,erik sumo,csillag vagy fecske
7563,307224,erik sumo,the real moustache
7564,307219,erik sumo,my rocky mountain
7565,375402,ohbijou,lamppost
7566,245161,108,our kind
7567,375478,fountains of wayne,new routine
7568,299642,dirty three,kim's dirt
7569,299438,say hi to your mom,but she beat my high score
7570,306210,the lemonheads,secular rockulidge
7571,344746,the brother kite,the music box
7572,237343,horse feathers,road to ruin
7573,352462,syd barrett,clowns & jugglers (octopus)
7574,252620,american music club,the dead part of you
7575,237349,belle and sebastian,dialogue - toby
7576,268065,chad vangaalen,frozen energon
7577,344818,the brian jonestown massacre,outro
7578,299388,robert wyatt,maryan
7579,237305,jackie-o motherfucker,rockaway
7580,237311,the court & spark,suffolk down upon the night
7581,237312,the court & spark,out on the water
7582,237313,the court & spark,denver annie
7583,237314,the court & spark,steeplechasing
7584,237315,the court & spark,"sundowner, you"
7585,237316,the court & spark,st. john the evangelist
7586,237317,the court & spark,with the horseshoe king
7587,237318,the court & spark,hallelujah i
7588,237319,the court & spark,swimming endlessly
7589,237320,the court & spark,titov sang the blues
7590,237347,bad cash quartet,let it shine
7591,237367,harrisons,medication time
7592,237368,the hives,back in black
7593,237370,håkan hellström,"rockenroll, blåa ögon - igen"
7594,237373,imperiet,golva mig
7595,306584,kaizers orchestra,"mr. kaizer, hans constanze og meg"
7596,237377,the libertines,narcisst
7597,283964,maud lindström,vacker vid vatten
7598,306583,skambankt,me sa nei!
7599,267945,fisz emade jako tworzywo sztuczne,niedopałki
7600,267938,fisz emade jako tworzywo sztuczne,portfel
7601,268016,fisz emade jako tworzywo sztuczne,dynamit (m.bunio.s remix)
7602,275636,chris isaak,i want you to want me
7603,352301,disco inferno,new clothes for the new world
7604,375624,2 unlimited,no limit (radio edit)
7605,376288,dj shadow,right thing (tokio ghetto tech remix)
7606,314373,khoiba,in every second dream
7607,307116,tiefschwarz,you
7608,252652,better than ezra,rosealia
7609,375435,sven väth,ritual of life
7610,283410,sixpence none the richer,angels we have heard on high
7611,283323,maroon 5,she will be loved (radio edit)
7612,284121,lizz wright,get together
7613,291004,jimmy smith and wes montgomery,ogd (road song)
7614,329286,rex sargeant,chiaroscuro
7615,314698,medeski scofield martin & wood,legalize it
7616,329305,joe zawinul,waiting for the rain
7617,291422,accept,monsterman
7618,260413,rammstein,engel (english version)
7619,337267,下村陽子,deep jungle
7620,337223,下村陽子,squirming evil
7621,336839,下村陽子,road to a hero
7622,337213,下村陽子,an intense situation
7623,337067,下村陽子,pirate's gigue
7624,337018,下村陽子,hollow bastion
7625,337227,下村陽子,kairi i
7626,336972,下村陽子,destiny's force
7627,337096,下村陽子,blast away (gummi ship i)
7628,337004,下村陽子,having a wild time
7629,336876,下村陽子,holy bananas!
7630,337146,下村陽子,just an itty bitty too much
7631,337251,下村陽子,shipmeisters' humoresque
7632,337053,下村陽子,precious stars in the sky
7633,337144,下村陽子,a very small wish
7634,337177,下村陽子,monstrous monstro
7635,336964,下村陽子,an adventure in atlantica
7636,298816,prince & the revolution,the ladder
7637,245371,venetian snares,twelve
7638,291233,kiss,heart of chrome
7639,298555,king diamond,tea
7640,298546,king diamond,the accusation chair
7641,299001,head,save me from myself
7642,299002,head,die religion die
7643,299003,head,adonai
7644,299004,head,money
7645,299005,head,shake
7646,299006,head,washed by blood
7647,298818,gipsy kings,love & liberté
7648,314640,keane,goodbye yellow brick road (ward child)
7649,245219,sherwood,song in my head
7650,252722,ashlee simpson,say goodbye
7651,291170,atomic kitten,the tide is high (get the feeling)
7652,298949,filter,what's next
7653,352455,trans am,let's take the fresh step together
7654,352489,trans am,casual friday
7655,352596,trans am,polizei (zu spät)
7656,352641,trans am,village in bubbles
7657,352509,trans am,for now and forever
7658,352461,trans am,mr. simmons
7659,352592,trans am,diabolical cracker
7660,352460,trans am,air and space
7661,352536,trans am,talk you all tight
7662,352470,trans am,lunar landing
7663,352454,trans am,slow response
7664,352649,trans am,ragged agenda
7665,352385,trans am,shady groove
7666,380404,brutal truth,hypocrite invasion
7667,245096,fear before the march of flames,taking cassandra to the end of the world party
7668,245141,hewhocorrupts,introductory offer
7669,314865,brant bjork,shrine communications
7670,314850,brant bjork,lion one
7671,245098,fear before the march of flames,the waiting makes me curious
7672,329349,joshua redman,hide and seek
7673,307228,lynx,mrs. lynx
7674,314689,tommy emmanuel,endless road
7675,352253,brian eno,thursday afternoon (edit)
7676,314844,jimmy chamberlin complex,streetcrawler
7677,283791,evanescence,missing (studio version)
7678,245086,jeremy enigk,river to sea
7679,245087,jeremy enigk,city tonight
7680,245082,christians and lions,tender sparks (october and over)
7681,245083,christians and lions,some trees
7682,245084,christians and lions,landing
7683,283271,archie star,apologies on napkins
7684,291516,3,halloween
7685,314276,"albert hammond, jr.",cartoon music for superheroes (goodnight)
7686,245319,quasimoto,boom music
7687,314147,pete philly & perquisite,traveller
7688,299701,ulver,capitel v: bergtatt - ind i fjeldkamrene
7689,283817,heather nova,truth and bone
7690,345359,patrick wolf,polish confusion
7691,352406,half japanese,daytona beach
7692,352357,the byrds,"don't doubt yourself, babe"
7693,299800,mickey 3d,rodéo
7694,299802,mickey 3d,une nuit à la terre plate
7695,306355,atlas strategic,little black heart
7696,306367,atlas strategic,bad robots
7697,352319,felt,spanish house
7698,352326,felt,imprint
7699,375518,bryan adams,tonight we have the stars
7700,375519,bryan adams,i thought i'd seen everything
7701,307119,red carpet,alright (brad carter remix)
7702,375524,bryan adams,somethin' to believe in
7703,283300,enrique iglesias,love to see you cry
7704,267974,maanam,szał niebieskich ciał
7705,313920,omni trio,first contact
7706,267941,"digs, woosh & mr ski",rumpfunk
7707,267971,whiplash,cryin'
7708,299748,the legendary pink dots,"i'm the way, the truth, the light"
7709,299727,the legendary pink dots,gorgon zola's baby
7710,299536,the legendary pink dots,sabres at dawn
7711,299731,the legendary pink dots,femme mirage
7712,299737,the legendary pink dots,on high
7713,299739,the legendary pink dots,the hanged man
7714,299021,ohgr,d.angel
7715,260565,gregorian,gregorian anthem
7716,260439,theatre of tragedy,der spiegel
7717,260281,theatre of tragedy,as the shadows dance
7718,306579,kamelot,we are not separate
7719,314483,hevia,llaciana
7720,344787,the dandy warhols,shiny leather boots
7721,306617,ac/dc,if you want blood you got it
7722,306610,ac/dc,back seat confidential
7723,307273,pink floyd,"a new machine, part 1 / terminal frost"
7724,375137,adiemus,amate adea
7725,291626,t.a.t.u.,malchik gay (remix)
7726,291362,the rembrandts,drowning in your tears
7727,344565,scooter,last warning
7728,298670,bal-sagoth,beneath the crimson vaults of cydonia
7729,313924,immediate music,fahrenheit (choir)
7730,314220,fairmont,the monster you've become
7731,245269,champion,decisions made
7732,245276,champion,miles to go
7733,245271,champion,perspective
7734,245270,champion,a thank you note
7735,245145,shook ones,so grown up
7736,244970,tragedy,revengeance
7737,283274,roses are red,failing
7738,244984,civ,soundtrack for violence
7739,244985,civ,boring summer
7740,245045,the hope conspiracy,hang your cross
7741,244965,tragedy,vengeance
7742,244966,tragedy,the lure
7743,244967,tragedy,night falls
7744,244968,tragedy,the day after
7745,244971,tragedy,to the dogs
7746,244972,tragedy,no words
7747,244974,goodbyetomorrow,tragedienne
7748,244960,park,chica chica
7749,244961,park,la amoureux
7750,244962,park,irukandji
7751,244963,park,intro
7752,244964,park,hide and seek
7753,244988,another breath,jailbreak
7754,244989,another breath,marla
7755,244990,another breath,a tragic hero
7756,244991,another breath,coward
7757,244992,another breath,organized crime
7758,244993,another breath,spineless
7759,244994,another breath,orange
7760,244995,another breath,coming home
7761,244996,another breath,off with your head
7762,244997,another breath,anchors
7763,244976,gym class heroes,yearbook club: boys in bands interlude
7764,244977,daggermouth,i dance to trance in garbage bag pants
7765,244979,daggermouth,does anyone know what snfu stands for?
7766,244980,daggermouth,"vegas chaffe, brutha i got it too"
7767,244981,daggermouth,shildo's quest: legacy of the dung
7768,244986,on the last day,twelve cc's
7769,244987,the black maria,waking up with wolves
7770,244998,dag nasty,one to two
7771,245001,dag nasty,what now?
7772,245003,dag nasty,never go back
7773,245004,dag nasty,trying
7774,245009,killing the dream,picking up the pieces
7775,245074,killing the dream,save. our. ship
7776,245075,killing the dream,play the tune or die
7777,245076,killing the dream,10 1/2
7778,245077,killing the dream,before you fall asleep
7779,245078,killing the dream,january 2nd
7780,245079,killing the dream,pardon the interruption
7781,245080,killing the dream,the escape
7782,245081,killing the dream,by now
7783,245010,killing the dream,we'll always have paris
7784,245011,have heart,life is hard enough
7785,245012,have heart,watch me sink
7786,245014,have heart,about face
7787,245015,have heart,the unbreakable
7788,245016,have heart,old man ii (last words & lessons learned)
7789,245017,have heart,song of shame
7790,245018,have heart,the machinist
7791,245019,have heart,watch me rise
7792,245257,crime in stereo,the return of...
7793,245258,crime in stereo,"if you think were talking about you, we are"
7794,245027,spanish bombs,summer 05
7795,245021,the make-up,if they come in the morning
7796,245022,the make-up,make up is lies
7797,245023,the make-up,"at the tone, the time will be"
7798,245024,the make-up,tell it like it will be
7799,245025,the make-up,what's the rumpus?
7800,245026,the make-up,gospel 2000
7801,245037,the make-up,hot coals
7802,245038,the make-up,"gold record, part i"
7803,245039,the make-up,"gold record, part ii"
7804,245040,the make-up,have u got the new look?
7805,245030,the early november,my lack of skill
7806,245031,the early november,a little more time
7807,245053,the early november,make a decision
7808,245054,the early november,the car in 20
7809,245029,the early november,figure it out
7810,245034,the early november,from here to l.a.
7811,245035,the early november,is it my fault
7812,245036,the early november,i don't know how to say this
7813,245056,the early november,never coming back
7814,245057,the early november,you don't know what it's like
7815,245041,the hope conspiracy,deadtown nothing
7816,245042,the hope conspiracy,a darkness in the light
7817,245043,the hope conspiracy,animal farm
7818,245044,the hope conspiracy,curse of the oil snakes
7819,245046,the hope conspiracy,suicide design
7820,245047,the hope conspiracy,leech bloody leech
7821,245049,the hope conspiracy,sadistic sacred whore
7822,245050,the hope conspiracy,stolen days
7823,245061,the hope conspiracy,they know not
7824,245062,four letter lie,full tilt boogie
7825,245063,four letter lie,naked girl avalance
7826,245064,four letter lie,feel like fame
7827,245067,four letter lie,let your body take over
7828,245068,four letter lie,tell me about everything
7829,245069,four letter lie,rocky loves emily
7830,245072,shook ones,carms race
7831,245073,shook ones,pheasant
7832,245070,four letter lie,"baby, you're my bad habit"
7833,245071,four letter lie,cowboys & indians
7834,245089,jeremy enigk,damien dreams
7835,245090,jeremy enigk,wayward love
